episode,total_steps,episode_reward,clipped_episode_reward,consecutive_clipped_over_20,max_consecutive_clipped_over_20,avg_clip50,duration,exploration_rate
176,29277,225.0,22.5,2,4,14.44,0.4001026153564453,0.9902510919999999
177,29417,90.0,9.0,0,4,14.16,0.3547980785369873,0.9902044720000001
178,29568,135.0,13.5,0,4,13.63,0.37764787673950195,0.9901541889999999
179,29730,85.0,8.5,0,4,13.64,0.40918493270874023,0.9901002430000002
180,29942,230.0,23.0,1,4,13.15,0.5117716789245605,0.990029647
181,30095,155.0,15.5,0,4,13.31,0.3897359371185303,0.9899786979999998
182,30242,180.0,18.0,0,4,13.63,0.38065409660339355,0.9899297470000001
183,30349,45.0,4.5,0,4,12.92,0.27779388427734375,0.989894116
184,30525,155.0,15.5,0,4,12.91,0.4301128387451172,0.9898355080000002
185,30681,50.0,5.0,0,4,12.74,0.4002339839935303,0.9897835600000001
186,30938,270.0,27.0,1,4,13.04,0.6057412624359131,0.9896979790000001
187,31036,40.0,4.0,0,4,12.76,0.2641289234161377,0.9896653449999999
188,31149,55.0,5.5,0,4,12.77,0.29926347732543945,0.9896277160000001
189,31234,15.0,1.5,0,4,12.67,0.22339344024658203,0.9895994109999998
190,31410,110.0,11.0,0,4,12.71,0.43412113189697266,0.989540803
191,31572,85.0,8.5,0,4,12.42,0.4081900119781494,0.9894868569999999
192,31761,130.0,13.0,0,4,12.41,0.4692573547363281,0.9894239200000001
193,31897,125.0,12.5,0,4,12.28,0.3476893901824951,0.989378632
194,31982,55.0,5.5,0,4,12.3,0.22379803657531738,0.989350327
195,32099,45.0,4.5,0,4,12.33,0.3049325942993164,0.9893113659999999
196,32297,70.0,7.0,0,4,12.08,0.49107885360717773,0.9892454319999998
197,32506,200.0,20.0,0,4,12.05,0.5229556560516357,0.9891758349999998
198,32659,110.0,11.0,0,4,12.2,0.39053869247436523,0.989124886
199,32780,5.0,0.5,0,4,11.94,0.31599926948547363,0.9890845930000002
200,32934,85.0,8.5,0,4,11.92,0.4008030891418457,0.9890333109999998
201,33105,155.0,15.5,0,4,11.9,0.4369070529937744,0.9889763679999999
202,33256,90.0,9.0,0,4,11.71,0.3830108642578125,0.988926085
203,33444,125.0,12.5,0,4,11.65,0.46089816093444824,0.9888634810000001
204,33605,135.0,13.5,0,4,11.65,0.3948211669921875,0.9888098679999998
205,33761,120.0,12.0,0,4,11.19,0.3974900245666504,0.9887579199999998
206,33913,125.0,12.5,0,4,11.34,0.38793373107910156,0.9887073039999998
207,34002,30.0,3.0,0,4,11.21,0.23451566696166992,0.9886776669999999
208,34141,100.0,10.0,0,4,11.25,0.34690022468566895,0.98863138
209,34334,185.0,18.5,0,4,11.36,0.4651668071746826,0.988567111
